EmployeeID,FirstName,LastName,Email,Gender,NewJoiner,LearningPending,Salary,Rating
142-53-8666,Stacy,Bayer,clyde.gislason@gmail.com,Non-Binary,FALSE,TRUE,170000,4
679-55-9616,Kim,Hartmann,lou.yost@gmail.com,Male,TRUE,FALSE,119063,3
043-50-2932,Mignon,Conn,jerry.gulgowski@hotmail.com,Female,TRUE,TRUE,73886,0
466-11-6135,Larry,Terry,francisco.hauck@hotmail.com,Male,TRUE,TRUE,82477,4
462-65-3765,Halina,Schmeler,malcom.johnston@yahoo.com,Male,FALSE,FALSE,186531,1
024-95-2602,Benjamin,McCullough,niesha.corkery@hotmail.com,Non-Binary,FALSE,TRUE,101495,0
899-81-4105,Olympia,Heaney,gregg.nikolaus@gmail.com,Male,TRUE,FALSE,143727,4
358-08-2922,Jesse,Kilback,devon.beatty@hotmail.com,Non-Binary,FALSE,FALSE,104793,4
809-27-6191,Ronald,Walsh,seth.treutel@gmail.com,Male,TRUE,TRUE,134314,1
687-23-3823,Doris,Towne,leigh.durgan@yahoo.com,Female,TRUE,FALSE,192219,0
363-57-1087,Clement,Koch,esteban.halvorson@gmail.com,Non-Binary,FALSE,TRUE,163472,4
169-50-9100,Rudy,Mante,deshawn.boyer@gmail.com,Female,FALSE,TRUE,110064,3
379-84-6264,Zane,Lesch,napoleon.beier@gmail.com,Female,TRUE,FALSE,154032,3
555-85-3163,Yetta,Nitzsche,danial.wiegand@yahoo.com,Non-Binary,TRUE,FALSE,101468,3
381-48-6969,Paulette,Lemke,anisa.ratke@hotmail.com,Female,FALSE,TRUE,93641,2
660-29-3971,Numbers,Rolfson,josue.kuhic@hotmail.com,Male,TRUE,TRUE,95599,5
171-06-9634,Wes,Gerlach,loris.hahn@gmail.com,Non-Binary,TRUE,FALSE,100966,1
746-86-5588,Aura,Collier,kristofer.kuphal@hotmail.com,Female,FALSE,TRUE,112016,5
228-55-1062,Perry,Denesik,vella.hodkiewicz@gmail.com,Female,TRUE,FALSE,128165,2
523-15-6789,Richard,Ondricka,mazie.larkin@gmail.com,Male,TRUE,FALSE,156875,0
495-29-3450,Jona,McClure,altagracia.cormier@gmail.com,Male,TRUE,TRUE,55434,0
610-48-4746,Zonia,Hills,tammy.vonrueden@gmail.com,Male,TRUE,FALSE,158793,3
170-27-6538,Eufemia,Monahan,cuc.gaylord@hotmail.com,Female,TRUE,FALSE,123455,0
759-86-9134,Lynwood,Kuphal,sydney.smith@gmail.com,Female,TRUE,TRUE,86486,4
298-96-0469,Estell,Schoen,larry.schowalter@gmail.com,Male,TRUE,TRUE,177123,3
608-43-9734,Lourdes,Ebert,tanika.labadie@hotmail.com,Non-Binary,FALSE,TRUE,65339,1
136-54-7399,Bruce,Stiedemann,hildegarde.robel@yahoo.com,Non-Binary,FALSE,FALSE,146989,3
834-63-1361,Garland,Herzog,garrett.mohr@hotmail.com,Non-Binary,TRUE,TRUE,89486,4
400-59-2326,Jeffrey,Cormier,luana.mccullough@hotmail.com,Female,TRUE,FALSE,136074,1
072-44-5751,Meredith,Macejkovic,argentina.thompson@gmail.com,Female,TRUE,FALSE,102393,1
305-20-1932,Lucile,Gorczany,jame.kessler@hotmail.com,Female,TRUE,FALSE,67862,3
118-08-0457,Maxie,Rodriguez,toney.herman@hotmail.com,Female,TRUE,TRUE,126349,2
274-58-5254,Nickolas,Maggio,carlo.blick@gmail.com,Male,TRUE,TRUE,166788,5
603-80-0691,Scarlett,Hickle,august.halvorson@hotmail.com,Non-Binary,FALSE,FALSE,149755,3
771-95-0506,Doris,Herman,harry.brakus@hotmail.com,Male,TRUE,TRUE,99438,3
411-65-1836,Florentino,Corkery,stacey.lockman@gmail.com,Female,FALSE,TRUE,129584,0
561-45-2443,Justine,Skiles,reyes.breitenberg@yahoo.com,Female,TRUE,FALSE,93947,2
812-23-7046,Norbert,Padberg,francene.homenick@gmail.com,Non-Binary,FALSE,FALSE,75152,4
145-39-5238,Laverna,Shields,raymon.nikolaus@hotmail.com,Non-Binary,FALSE,TRUE,183953,5
135-68-0749,Ferdinand,Reilly,joel.bechtelar@yahoo.com,Female,FALSE,FALSE,156919,4
200-58-7402,Romeo,Strosin,rickey.vonrueden@yahoo.com,Male,FALSE,FALSE,166555,0
083-09-4275,Leon,McCullough,sidney.gutmann@gmail.com,Male,TRUE,TRUE,76300,1
278-52-4994,Demetrius,Fay,gregg.stehr@hotmail.com,Non-Binary,TRUE,FALSE,163133,3
064-85-0865,Velia,Reinger,raul.schneider@gmail.com,Non-Binary,FALSE,FALSE,95429,0
361-59-8506,Rosalva,Armstrong,brain.yundt@hotmail.com,Female,FALSE,TRUE,134265,4
881-79-1359,Napoleon,Ullrich,beverley.feil@yahoo.com,Male,FALSE,FALSE,149743,4
173-25-5810,Elicia,Kozey,carolynn.block@yahoo.com,Non-Binary,FALSE,TRUE,75064,1
604-65-3096,Leonor,Kris,stephan.berge@gmail.com,Female,TRUE,FALSE,167764,4
886-96-7502,Ivonne,Paucek,lavern.gislason@hotmail.com,Male,FALSE,TRUE,56717,5
769-93-2895,Aleen,Blanda,avelina.wunsch@yahoo.com,Non-Binary,TRUE,FALSE,116226,5
688-86-1900,Cherise,Ernser,janie.bogisich@yahoo.com,Non-Binary,FALSE,FALSE,146801,0
661-94-6614,Janetta,Auer,anitra.collins@yahoo.com,Female,TRUE,TRUE,112024,2
859-94-5883,Kendra,Brakus,deon.breitenberg@gmail.com,Male,TRUE,TRUE,115185,3
278-44-3751,Timothy,Vandervort,ricarda.kling@hotmail.com,Non-Binary,TRUE,TRUE,146765,5
074-27-1460,Janeen,Schuster,rozella.larkin@gmail.com,Non-Binary,TRUE,TRUE,67284,4
369-94-3488,Torri,Fay,cyril.hermiston@yahoo.com,Male,TRUE,TRUE,118158,3
220-64-4782,Jackson,Jaskolski,marshall.cruickshank@hotmail.com,Female,TRUE,FALSE,132611,4
767-58-8243,Samual,Roob,maxie.sawayn@hotmail.com,Non-Binary,TRUE,FALSE,182009,3
082-06-2570,Sherly,Nicolas,millard.schamberger@yahoo.com,Male,FALSE,TRUE,181861,1
763-32-6011,Georgina,Mosciski,palmer.wuckert@gmail.com,Female,TRUE,FALSE,63633,1
646-01-1184,Florence,Emard,latonia.schmidt@hotmail.com,Female,FALSE,TRUE,191381,1
679-98-6717,Prince,Baumbach,clemente.schiller@hotmail.com,Non-Binary,TRUE,TRUE,127039,0
049-63-6256,Shawn,Lubowitz,luis.boyle@yahoo.com,Male,FALSE,FALSE,148430,4
886-15-2199,Kathyrn,Lynch,betty.upton@yahoo.com,Female,TRUE,FALSE,95065,4
195-92-6178,Willia,Grant,collene.ruecker@gmail.com,Female,FALSE,TRUE,140213,0
300-53-0917,Alex,Windler,venessa.bradtke@gmail.com,Non-Binary,FALSE,TRUE,99580,4
502-99-5218,Florencio,Rutherford,kermit.gerhold@hotmail.com,Male,TRUE,FALSE,50901,4
211-38-2161,Bibi,Larkin,quinn.schaefer@gmail.com,Male,TRUE,FALSE,106544,2
467-66-7353,Archie,O'Kon,marion.anderson@gmail.com,Non-Binary,FALSE,FALSE,182646,0
698-81-4980,Miles,Schimmel,danica.haag@gmail.com,Non-Binary,TRUE,TRUE,97665,5
867-16-1368,Tanner,Wolff,marcos.sauer@hotmail.com,Male,FALSE,TRUE,183397,3
631-96-1028,Jeramy,Feeney,toshiko.hessel@hotmail.com,Male,FALSE,TRUE,91618,5
526-44-0307,Rebbecca,Schimmel,charley.kshlerin@gmail.com,Male,TRUE,TRUE,195486,0
808-99-8796,Maxwell,Kovacek,hayley.mccullough@yahoo.com,Non-Binary,FALSE,FALSE,182394,5
573-24-7204,Irma,Walsh,francesco.koss@gmail.com,Female,TRUE,FALSE,182829,4
007-03-1791,Rosana,Konopelski,marcelino.luettgen@hotmail.com,Non-Binary,FALSE,TRUE,80783,5
281-65-4671,Jose,Pagac,enoch.stiedemann@gmail.com,Non-Binary,FALSE,TRUE,62890,5
275-23-5161,Francesco,MacGyver,tracey.okuneva@yahoo.com,Non-Binary,FALSE,FALSE,119386,1
274-68-9040,Ernest,VonRueden,annabell.spinka@gmail.com,Male,FALSE,FALSE,80135,5
289-76-2716,Orpha,Hettinger,september.marvin@yahoo.com,Non-Binary,FALSE,FALSE,171120,1
040-86-1737,Christene,Kihn,lena.barton@gmail.com,Non-Binary,FALSE,TRUE,120316,3
593-25-1179,Rashad,Casper,carmina.kris@yahoo.com,Male,TRUE,TRUE,151153,0
111-18-6982,Wm,Bosco,jeromy.corwin@yahoo.com,Female,TRUE,FALSE,116095,4
041-96-8449,Theresia,Predovic,ashli.kilback@gmail.com,Non-Binary,TRUE,TRUE,135012,3
122-74-4103,Joaquin,Rath,ivy.boehm@yahoo.com,Male,FALSE,TRUE,161429,0
163-37-8308,Verda,Shields,dorothea.feeney@yahoo.com,Non-Binary,TRUE,FALSE,132316,2
202-26-9907,Lorilee,Walker,mike.krajcik@hotmail.com,Female,FALSE,FALSE,65748,3
652-52-3382,Lucio,Stamm,harvey.berge@gmail.com,Non-Binary,FALSE,TRUE,133653,2
324-22-1955,Sid,Krajcik,joan.runte@gmail.com,Female,TRUE,TRUE,190174,3
558-82-3012,Bree,Green,sanford.shields@hotmail.com,Male,FALSE,TRUE,117479,5
605-48-6563,Delena,Mante,claude.bode@hotmail.com,Male,FALSE,TRUE,130923,1
650-64-2062,Collene,Bogisich,candi.effertz@hotmail.com,Female,TRUE,FALSE,95964,3
595-72-8192,Rogelio,Hegmann,celsa.reynolds@gmail.com,Female,TRUE,FALSE,173729,5
127-31-4523,Marinda,O'Hara,lucretia.toy@yahoo.com,Non-Binary,FALSE,FALSE,138705,2
235-22-7146,Augustine,Collins,wilber.watsica@hotmail.com,Female,TRUE,FALSE,193455,5
671-90-4933,Carey,Feil,walton.brakus@yahoo.com,Male,TRUE,TRUE,79677,4
057-11-3854,Dorian,Denesik,dong.mraz@hotmail.com,Female,TRUE,FALSE,177190,1
132-14-3563,Marlin,Nolan,esteban.corwin@yahoo.com,Male,TRUE,TRUE,58939,4
737-77-3476,Tristan,Bogisich,keenan.hegmann@gmail.com,Non-Binary,FALSE,TRUE,138838,0
622-95-7799,Eldon,Koss,amada.hermann@yahoo.com,Non-Binary,FALSE,FALSE,116816,3
512-34-2642,Emmy,Gleichner,sharyn.muller@gmail.com,Male,TRUE,TRUE,157641,2
778-47-3265,Adelaide,Nader,daria.kreiger@gmail.com,Female,TRUE,TRUE,100398,4
530-31-4254,Hiram,Strosin,dallas.borer@yahoo.com,Female,TRUE,FALSE,116510,3
767-99-3909,Sheba,Olson,jamar.balistreri@gmail.com,Female,TRUE,TRUE,194238,3
744-67-5651,Candy,Skiles,shameka.mclaughlin@hotmail.com,Female,TRUE,TRUE,157510,3
896-03-8342,Juliet,Toy,lemuel.bechtelar@hotmail.com,Male,FALSE,FALSE,150984,5
769-28-2398,Christian,Kilback,erin.brown@yahoo.com,Non-Binary,TRUE,FALSE,154982,4
408-79-6900,Leslee,Hauck,corey.collins@yahoo.com,Non-Binary,TRUE,FALSE,52644,2
451-44-7434,Salvador,Kuhic,cassandra.shanahan@yahoo.com,Male,FALSE,TRUE,174055,0
570-75-5378,Laree,Hoppe,todd.white@hotmail.com,Non-Binary,FALSE,TRUE,63987,2
507-24-8291,Christian,Feil,taylor.mayert@yahoo.com,Female,TRUE,TRUE,194023,2
801-28-2971,Jewell,Abernathy,nadine.will@yahoo.com,Male,TRUE,TRUE,107206,1
199-96-8143,Thad,Stehr,rocky.rohan@hotmail.com,Non-Binary,FALSE,TRUE,118949,5
051-86-2595,Albert,Marquardt,rosia.kub@yahoo.com,Female,TRUE,TRUE,186818,2
223-34-5296,Patricia,Koepp,cherrie.dooley@hotmail.com,Male,TRUE,FALSE,157522,2
217-32-3825,Machelle,Kozey,sharmaine.bergnaum@hotmail.com,Non-Binary,FALSE,TRUE,172130,5
483-11-1145,Toney,Hilpert,edward.skiles@hotmail.com,Male,TRUE,FALSE,194059,4
618-48-2185,Jeffry,Kulas,claudio.abshire@yahoo.com,Male,FALSE,TRUE,150169,4
008-16-5729,Marion,Christiansen,nadia.mertz@yahoo.com,Non-Binary,TRUE,FALSE,179075,1
432-88-7374,Rasheeda,Reilly,tilda.green@gmail.com,Non-Binary,TRUE,FALSE,124080,5
740-27-0236,Lashawna,Renner,marquerite.klocko@hotmail.com,Male,TRUE,TRUE,99209,0
155-61-9587,Colleen,Harvey,lyndon.gutmann@yahoo.com,Female,FALSE,FALSE,192903,2
124-74-3550,Kiera,Romaguera,idalia.schmidt@gmail.com,Non-Binary,TRUE,FALSE,187299,0
591-13-1446,Candyce,Pollich,johnnie.kirlin@gmail.com,Female,TRUE,FALSE,148099,5
786-72-9289,Sammy,Koepp,reid.jacobi@yahoo.com,Female,FALSE,TRUE,98532,1
027-05-5698,Buster,Borer,opal.purdy@gmail.com,Non-Binary,TRUE,TRUE,170370,2
193-74-3102,Elwood,Hessel,maynard.hintz@yahoo.com,Non-Binary,TRUE,FALSE,177421,1
702-09-6481,Boris,Aufderhar,beau.wisozk@gmail.com,Male,FALSE,TRUE,172350,4
233-13-8486,Fabiola,Kilback,sue.oreilly@yahoo.com,Non-Binary,TRUE,FALSE,105820,3
164-84-2017,Tisha,Satterfield,gayle.murazik@gmail.com,Male,FALSE,FALSE,150783,0
560-57-0282,Jaleesa,Hansen,ramiro.will@gmail.com,Female,TRUE,TRUE,105751,0
346-42-8977,Luke,Steuber,dustin.altenwerth@yahoo.com,Non-Binary,FALSE,FALSE,103174,3
287-68-8542,Tamica,Weimann,cleopatra.witting@hotmail.com,Male,FALSE,TRUE,147334,4
039-05-0879,Cary,Marvin,sharen.orn@gmail.com,Female,FALSE,TRUE,129323,3
439-56-8821,Fredricka,Wolff,edison.rogahn@yahoo.com,Non-Binary,TRUE,FALSE,142001,0
605-64-9981,Mauricio,Greenfelder,angelo.rippin@hotmail.com,Male,TRUE,TRUE,143263,4
791-07-5106,Tawanda,Borer,herman.carroll@gmail.com,Non-Binary,FALSE,TRUE,58137,3
165-71-2646,Gerda,Borer,karissa.halvorson@hotmail.com,Female,TRUE,TRUE,160507,0
119-80-8215,Sharice,Cassin,dan.hintz@hotmail.com,Female,FALSE,TRUE,87402,3
394-97-0864,Mikel,Skiles,rodney.schumm@gmail.com,Male,FALSE,TRUE,183942,2
828-90-0886,Manie,Thompson,willie.ohara@gmail.com,Non-Binary,TRUE,TRUE,116964,2
648-30-8950,Angelita,Feil,jamel.abernathy@gmail.com,Female,TRUE,FALSE,149581,0
717-06-8332,Colton,Barton,gidget.cremin@hotmail.com,Female,TRUE,TRUE,65166,1
057-09-6841,Ray,Hintz,carlton.rosenbaum@hotmail.com,Male,FALSE,FALSE,162539,3
410-86-3579,Amina,Mann,mauricio.lemke@hotmail.com,Male,FALSE,TRUE,98733,3
095-27-2420,Rocio,Wintheiser,shawna.dooley@hotmail.com,Non-Binary,FALSE,TRUE,62665,2
575-76-8751,Dolores,Dickens,cody.schulist@hotmail.com,Non-Binary,FALSE,FALSE,132733,5
020-55-6537,Donte,Green,latosha.rohan@yahoo.com,Male,FALSE,FALSE,83736,3
312-74-1533,Alberto,Bogan,vita.lesch@hotmail.com,Non-Binary,TRUE,TRUE,87558,4
557-92-9433,Hiram,Kemmer,matt.kihn@hotmail.com,Male,TRUE,FALSE,118871,4
757-60-7773,Kendall,Steuber,jerrold.damore@yahoo.com,Male,TRUE,TRUE,140406,4
149-70-8231,Damian,Rau,audry.barrows@yahoo.com,Non-Binary,TRUE,TRUE,90626,2
551-32-2653,Boyce,Turcotte,dallas.okeefe@yahoo.com,Male,FALSE,FALSE,160376,4
025-06-0719,Anneliese,Bradtke,ann.quitzon@gmail.com,Male,FALSE,TRUE,78974,0
652-74-3403,Thersa,Koss,sheila.kohler@yahoo.com,Non-Binary,TRUE,FALSE,166817,3
616-21-7902,Scottie,Grant,tamatha.volkman@gmail.com,Male,FALSE,TRUE,61514,1
440-90-5038,Lyndon,McClure,wilbur.lang@hotmail.com,Female,FALSE,TRUE,94674,1
482-30-6150,Martina,Toy,vern.anderson@gmail.com,Male,FALSE,FALSE,83606,2
201-64-0543,Diedre,Conroy,len.schulist@gmail.com,Non-Binary,TRUE,TRUE,157307,4
882-81-0841,Malcom,Hilpert,elmo.romaguera@yahoo.com,Female,FALSE,FALSE,151280,1
596-13-8766,Pierre,Kuvalis,elroy.johnson@hotmail.com,Male,TRUE,TRUE,50891,2
237-08-3089,Barry,Rodriguez,karyn.carroll@hotmail.com,Male,FALSE,TRUE,58202,0
350-21-8288,Sidney,Upton,mariano.toy@gmail.com,Female,FALSE,FALSE,141995,1
683-76-3253,Rocky,Huel,bill.mcdermott@gmail.com,Female,FALSE,TRUE,191764,3
559-54-7849,Jade,Schimmel,moses.schaefer@yahoo.com,Female,TRUE,FALSE,50819,3
202-12-8642,Yaeko,Wisoky,ellan.pfeffer@hotmail.com,Female,TRUE,TRUE,188189,5
080-26-9168,Justina,Ortiz,rachal.ortiz@yahoo.com,Male,TRUE,FALSE,53633,1
316-78-5967,Norberto,Mante,christel.schmidt@hotmail.com,Female,TRUE,TRUE,89579,1
330-08-2002,Rene,Gorczany,robert.abbott@yahoo.com,Male,FALSE,TRUE,63337,2
376-64-5476,Mary,Nolan,alphonse.ebert@gmail.com,Non-Binary,FALSE,TRUE,123287,0
497-18-0775,Harland,Runolfsson,stormy.kuhn@hotmail.com,Male,TRUE,FALSE,93663,0
738-34-2043,Shiloh,Lind,eleonore.wehner@gmail.com,Non-Binary,FALSE,TRUE,121658,5
048-52-6534,Leonardo,Botsford,aubrey.mertz@yahoo.com,Non-Binary,FALSE,FALSE,135638,2
669-65-8349,Tyrell,Schumm,emogene.macgyver@hotmail.com,Male,TRUE,TRUE,69724,1
812-51-0738,Isaura,Schmidt,gail.rodriguez@hotmail.com,Female,FALSE,TRUE,110752,0
553-51-6844,Rene,Orn,clarita.runte@yahoo.com,Female,FALSE,TRUE,68578,3
674-59-1269,Alease,Smith,napoleon.langworth@gmail.com,Male,FALSE,FALSE,120776,2
616-70-7133,Darrick,Harvey,emory.mcglynn@yahoo.com,Female,FALSE,TRUE,176106,5
408-41-0572,Katlyn,Reichel,tawanna.corkery@hotmail.com,Non-Binary,FALSE,FALSE,192598,4
